Folder evaluated: results/inf
Reference folder: dataset/src
Date: 2026-09-07 11:15:28
Device: cuda

filename                                          PSNR         LPIPS         DISTS          VMAF           FID
--------------------------------------------------------------------------------------------------------------
asphalt02.png                                21.372338      0.198945      0.211096     42.049377       70.1015
asphalt03.png                                21.983856      0.170899      0.182500     44.583672       70.1015
asphaltwasteland01.png                       24.147501      0.208162      0.168559     34.371284       70.1015
asphaltwasteland02.png                       24.791034      0.173270      0.188036     29.433121       70.1015
asphaltwasteland03.png                       25.387485      0.202690      0.148066     30.954142       70.1015
burntbark01.png                              27.434517      0.233989      0.197433     31.958530       70.1015
chemicalwastes01.png                         21.230800      0.222651      0.211798     42.093170       70.1015
citadelrubblepile01.png                      24.960350      0.166605      0.147152     42.439392       70.1015
crackeddirtwastes01.png                      26.733658      0.164122      0.137341     37.279724       70.1015
dirt01.png                                   21.524338      0.161949      0.182218     40.760971       70.1015
dirtmudwasteland01.png                       24.943966      0.115402      0.169217     46.397602       70.1015
dirtpathwasteland01.png                      20.847386      0.100377      0.218337     47.859280       70.1015
dirtpebblescanyon01.png                      24.576652      0.153164      0.136211     46.834896       70.1015
dirtscumwasteland01.png                      20.344380      0.247059      0.186249     31.099483       70.1015
dirtwasteland01.png                          25.310958      0.166996      0.174521     40.771442       70.1015
dirtwastes01.png                             27.313542      0.170125      0.157654     29.381077       70.1015
grassgreensuburb01.png                       23.674916      0.174456      0.158593     26.573549       70.1015
gravelroadwasteland01.png                    25.781788      0.143949      0.168994     46.265270       70.1015
groundlitterheavy01.png                      25.507727      0.157399      0.123357     47.909737       70.1015
groundlitterlite01.png                       25.491490      0.157829      0.123991     44.985428       70.1015
looserockswastes01.png                       25.034440      0.163975      0.143034     43.924553       70.1015
mucklowlands.png                             22.292515      0.191374      0.200674     41.950684       70.1015
muckpoolwasteland01.png                      23.182620      0.231108      0.186546     36.758965       70.1015
muddirtwasteland01.png                       22.899861      0.144541      0.186431     48.780205       70.1015
mudslimelowlands.png                         23.038890      0.213625      0.157819     38.775993       70.1015
mudwasteland01.png                           23.341343      0.203539      0.183089     38.971794       70.1015
nvdatepalmbark.png                           23.334300      0.181468      0.180783     35.716816       70.1015
nvfanpalmbark.png                            23.528541      0.109493      0.198383     40.965973       70.1015
nvficusbark.png                              25.615457      0.155994      0.167302     29.608610       70.1015
nvgraybirchbark.png                          24.884067      0.166851      0.154612     39.871143       70.1015
nvhoneymesquitebark.png                      24.251626      0.157655      0.132224     41.635563       70.1015
nvitaliancypressbark.png                     25.465374      0.184363      0.208704     27.216484       70.1015
nvqueenpalmbark.png                          25.426633      0.166806      0.154227     37.720196       70.1015
nvsassafrasbark.png                          23.258946      0.156009      0.153294     46.911694       70.1015
oasisbark02.png                              21.779331      0.206536      0.152889     29.304914       70.1015
pavement.png                                 23.004840      0.236723      0.215737     28.430319       70.1015
pebblesdirtwasteland01.png                   21.938118      0.127782      0.210909     49.026463       70.1015
qjrockcanyon01.png                           35.547955      0.160867      0.235966     35.952599       70.1015
qjrockcanyoncluster01.png                    24.523447      0.271229      0.276625     15.164143       70.1015
riverbedlowlands01.png                       26.493497      0.140074      0.139067     49.681774       70.1015
riverbedlowlands02.png                       27.765356      0.244282      0.139601     28.976147       70.1015
rockcanyon01.png                             23.776473      0.239414      0.151218     29.006613       70.1015
rockcanyon01nv.png                           23.681335      0.245175      0.150138     29.200191       70.1015
rockcanyoncluster01.png                      23.046896      0.293116      0.255559     21.018156       70.1015
rockcanyonlod.png                            25.474700      0.209776      0.164513     42.194401       70.1015
rockcanyonrubble01.png                       24.710961      0.206032      0.185993     39.082230       70.1015
rockcanyonrubbledes01.png                    24.710256      0.205947      0.187599     39.029869       70.1015
rockcanyonrubbledirt01.png                   26.306086      0.175343      0.202890     43.302563       70.1015
rockspebbleswasteland01.png                  24.871432      0.189977      0.186295     38.648106       70.1015
rockwasteland01.png                          26.859880      0.141271      0.180786     45.722298       70.1015
rockwasteland02.png                          24.437274      0.149628      0.123321     45.466202       70.1015
rockwasteland03.png                          25.759465      0.185760      0.111625     39.392590       70.1015
rockwasteland04.png                          24.728565      0.176427      0.147215     40.198006       70.1015
rockwasteland05.png                          25.062973      0.194249      0.133558     37.965820       70.1015
rootsoasis01.png                             21.327992      0.148305      0.146850     46.323978       70.1015
rootswastes01.png                            24.988493      0.124718      0.124862     57.665154       70.1015
rubblebrick.png                              24.891436      0.155348      0.225653     47.850391       70.1015
rubblepile03.png                             24.961611      0.166312      0.137312     42.332447       70.1015
rubblepile05.png                             25.039759      0.178992      0.144176     43.949940       70.1015
rubblerockwasteland01.png                    24.075557      0.191456      0.168344     37.955666       70.1015
scrubdirtcanyon01.png                        25.316348      0.145297      0.146409     49.772854       70.1015
scrubdirtstripgreennv01.png                  25.046946      0.181216      0.138117     44.277756       70.1015
scrubdirtstripnv01.png                       27.323078      0.187856      0.142694     41.719975       70.1015
scrubwastes01.png                            23.326860      0.198939      0.166122     34.390640       70.1015
treeevergreen01.png                          22.901605      0.176612      0.213434     34.639439       70.1015
treehardwood01.png                           23.153648      0.211514      0.182487     36.448605       70.1015
vault22dirt.png                              26.439630      0.220077      0.203175     18.707586       70.1015
watergravelsandnv01.png                      24.934410      0.152110      0.154141     45.555691       70.1015
watergravelsandnv02.png                      23.873773      0.248886      0.216610     28.096474       70.1015
watermossnv01.png                            25.373910      0.217679      0.143195     23.181479       70.1015
watermossnv02.png                            23.263230      0.226471      0.224162     38.224136       70.1015
waterrockcanyonnv01.png                      25.143992      0.230766      0.125857     34.811436       70.1015
watersandnv01.png                            26.857563      0.188164      0.181905     30.862112       70.1015
--------------------------------------------------------------------------------------------------------------
MEAN                                         24.542904      0.184482      0.171719     38.306013       70.1015
